utc_timestamp,cet_cest_timestamp,ES_solar_generation_actual
2015-10-14T06:00:00Z,2015-10-14T08:00:00+0200,87
2015-10-14T07:00:00Z,2015-10-14T09:00:00+0200,824
2015-10-14T08:00:00Z,2015-10-14T10:00:00+0200,2080
2015-10-14T09:00:00Z,2015-10-14T11:00:00+0200,3224
2015-10-14T10:00:00Z,2015-10-14T12:00:00+0200,3744
2015-10-14T11:00:00Z,2015-10-14T13:00:00+0200,4095
2015-10-14T12:00:00Z,2015-10-14T14:00:00+0200,4253
2015-10-14T13:00:00Z,2015-10-14T15:00:00+0200,4272
2015-10-14T14:00:00Z,2015-10-14T16:00:00+0200,4113
2015-10-14T15:00:00Z,2015-10-14T17:00:00+0200,3591
2015-10-14T16:00:00Z,2015-10-14T18:00:00+0200,2422
2015-10-14T17:00:00Z,2015-10-14T19:00:00+0200,849
2015-10-14T18:00:00Z,2015-10-14T20:00:00+0200,366
2015-10-14T19:00:00Z,2015-10-14T21:00:00+0200,258
2015-10-14T20:00:00Z,2015-10-14T22:00:00+0200,218
2015-10-14T21:00:00Z,2015-10-14T23:00:00+0200,166
2015-10-14T22:00:00Z,2015-10-15T00:00:00+0200,99
2015-10-14T23:00:00Z,2015-10-15T01:00:00+0200,49
2015-10-15T00:00:00Z,2015-10-15T02:00:00+0200,55
2015-10-15T01:00:00Z,2015-10-15T03:00:00+0200,61
2015-10-15T02:00:00Z,2015-10-15T04:00:00+0200,61
2015-10-15T03:00:00Z,2015-10-15T05:00:00+0200,61
2015-10-15T04:00:00Z,2015-10-15T06:00:00+0200,62
2015-10-15T05:00:00Z,2015-10-15T07:00:00+0200,64
2015-10-15T06:00:00Z,2015-10-15T08:00:00+0200,171
2015-10-15T07:00:00Z,2015-10-15T09:00:00+0200,1152
2015-10-15T08:00:00Z,2015-10-15T10:00:00+0200,2642
2015-10-15T09:00:00Z,2015-10-15T11:00:00+0200,4127
2015-10-15T10:00:00Z,2015-10-15T12:00:00+0200,4710
2015-10-15T11:00:00Z,2015-10-15T13:00:00+0200,4839
2015-10-15T12:00:00Z,2015-10-15T14:00:00+0200,4823
2015-10-15T13:00:00Z,2015-10-15T15:00:00+0200,4684
2015-10-15T14:00:00Z,2015-10-15T16:00:00+0200,4371
2015-10-15T15:00:00Z,2015-10-15T17:00:00+0200,3836
2015-10-15T16:00:00Z,2015-10-15T18:00:00+0200,2509
2015-10-15T17:00:00Z,2015-10-15T19:00:00+0200,876
2015-10-15T18:00:00Z,2015-10-15T20:00:00+0200,434
2015-10-15T19:00:00Z,2015-10-15T21:00:00+0200,328
2015-10-15T20:00:00Z,2015-10-15T22:00:00+0200,309
2015-10-15T21:00:00Z,2015-10-15T23:00:00+0200,235
2015-10-15T22:00:00Z,2015-10-16T00:00:00+0200,70
2015-10-15T23:00:00Z,2015-10-16T01:00:00+0200,53
2015-10-16T00:00:00Z,2015-10-16T02:00:00+0200,52
2015-10-16T01:00:00Z,2015-10-16T03:00:00+0200,48
2015-10-16T02:00:00Z,2015-10-16T04:00:00+0200,48
2015-10-16T03:00:00Z,2015-10-16T05:00:00+0200,47
2015-10-16T04:00:00Z,2015-10-16T06:00:00+0200,47
2015-10-16T05:00:00Z,2015-10-16T07:00:00+0200,52
2015-10-16T06:00:00Z,2015-10-16T08:00:00+0200,75
2015-10-16T07:00:00Z,2015-10-16T09:00:00+0200,629
2015-10-16T08:00:00Z,2015-10-16T10:00:00+0200,1402
2015-10-16T09:00:00Z,2015-10-16T11:00:00+0200,2371
2015-10-16T10:00:00Z,2015-10-16T12:00:00+0200,3044
2015-10-16T11:00:00Z,2015-10-16T13:00:00+0200,3295
2015-10-16T12:00:00Z,2015-10-16T14:00:00+0200,3370
2015-10-16T13:00:00Z,2015-10-16T15:00:00+0200,3158
2015-10-16T14:00:00Z,2015-10-16T16:00:00+0200,2961
2015-10-16T15:00:00Z,2015-10-16T17:00:00+0200,2365
2015-10-16T16:00:00Z,2015-10-16T18:00:00+0200,1457
2015-10-16T17:00:00Z,2015-10-16T19:00:00+0200,455
2015-10-16T18:00:00Z,2015-10-16T20:00:00+0200,194
2015-10-16T19:00:00Z,2015-10-16T21:00:00+0200,101
2015-10-16T20:00:00Z,2015-10-16T22:00:00+0200,76
2015-10-16T21:00:00Z,2015-10-16T23:00:00+0200,66
2015-10-16T22:00:00Z,2015-10-17T00:00:00+0200,44
2015-10-16T23:00:00Z,2015-10-17T01:00:00+0200,45
2015-10-17T00:00:00Z,2015-10-17T02:00:00+0200,43
2015-10-17T01:00:00Z,2015-10-17T03:00:00+0200,41
2015-10-17T02:00:00Z,2015-10-17T04:00:00+0200,29
2015-10-17T03:00:00Z,2015-10-17T05:00:00+0200,29
2015-10-17T04:00:00Z,2015-10-17T06:00:00+0200,28
2015-10-17T05:00:00Z,2015-10-17T07:00:00+0200,31
2015-10-17T06:00:00Z,2015-10-17T08:00:00+0200,49
2015-10-17T07:00:00Z,2015-10-17T09:00:00+0200,492
2015-10-17T08:00:00Z,2015-10-17T10:00:00+0200,1225
2015-10-17T09:00:00Z,2015-10-17T11:00:00+0200,1855
2015-10-17T10:00:00Z,2015-10-17T12:00:00+0200,2227
2015-10-17T11:00:00Z,2015-10-17T13:00:00+0200,2055
2015-10-17T12:00:00Z,2015-10-17T14:00:00+0200,2018
2015-10-17T13:00:00Z,2015-10-17T15:00:00+0200,1790
2015-10-17T14:00:00Z,2015-10-17T16:00:00+0200,1156
2015-10-17T15:00:00Z,2015-10-17T17:00:00+0200,688
2015-10-17T16:00:00Z,2015-10-17T18:00:00+0200,261
2015-10-17T17:00:00Z,2015-10-17T19:00:00+0200,95
2015-10-17T18:00:00Z,2015-10-17T20:00:00+0200,85
2015-10-17T19:00:00Z,2015-10-17T21:00:00+0200,59
2015-10-17T20:00:00Z,2015-10-17T22:00:00+0200,58
2015-10-17T21:00:00Z,2015-10-17T23:00:00+0200,58
2015-10-17T22:00:00Z,2015-10-18T00:00:00+0200,49
2015-10-17T23:00:00Z,2015-10-18T01:00:00+0200,49
2015-10-18T00:00:00Z,2015-10-18T02:00:00+0200,49
2015-10-18T01:00:00Z,2015-10-18T03:00:00+0200,48
2015-10-18T02:00:00Z,2015-10-18T04:00:00+0200,48
2015-10-18T03:00:00Z,2015-10-18T05:00:00+0200,48
2015-10-18T04:00:00Z,2015-10-18T06:00:00+0200,48
2015-10-18T05:00:00Z,2015-10-18T07:00:00+0200,54
2015-10-18T06:00:00Z,2015-10-18T08:00:00+0200,76
2015-10-18T07:00:00Z,2015-10-18T09:00:00+0200,341
2015-10-18T08:00:00Z,2015-10-18T10:00:00+0200,690
2015-10-18T09:00:00Z,2015-10-18T11:00:00+0200,967
2015-10-18T10:00:00Z,2015-10-18T12:00:00+0200,1155
2015-10-18T11:00:00Z,2015-10-18T13:00:00+0200,1204
2015-10-18T12:00:00Z,2015-10-18T14:00:00+0200,1174
2015-10-18T13:00:00Z,2015-10-18T15:00:00+0200,1039
2015-10-18T14:00:00Z,2015-10-18T16:00:00+0200,831
2015-10-18T15:00:00Z,2015-10-18T17:00:00+0200,547
2015-10-18T16:00:00Z,2015-10-18T18:00:00+0200,200
2015-10-18T17:00:00Z,2015-10-18T19:00:00+0200,40
2015-10-18T18:00:00Z,2015-10-18T20:00:00+0200,34
2015-10-18T19:00:00Z,2015-10-18T21:00:00+0200,26
2015-10-18T20:00:00Z,2015-10-18T22:00:00+0200,23
2015-10-18T21:00:00Z,2015-10-18T23:00:00+0200,23
2015-10-18T22:00:00Z,2015-10-19T00:00:00+0200,15
2015-10-18T23:00:00Z,2015-10-19T01:00:00+0200,14
2015-10-19T00:00:00Z,2015-10-19T02:00:00+0200,14
2015-10-19T01:00:00Z,2015-10-19T03:00:00+0200,14
2015-10-19T02:00:00Z,2015-10-19T04:00:00+0200,14
2015-10-19T03:00:00Z,2015-10-19T05:00:00+0200,13
2015-10-19T04:00:00Z,2015-10-19T06:00:00+0200,17
2015-10-19T05:00:00Z,2015-10-19T07:00:00+0200,23
2015-10-19T06:00:00Z,2015-10-19T08:00:00+0200,33
2015-10-19T07:00:00Z,2015-10-19T09:00:00+0200,361
2015-10-19T08:00:00Z,2015-10-19T10:00:00+0200,947
2015-10-19T09:00:00Z,2015-10-19T11:00:00+0200,1561
2015-10-19T10:00:00Z,2015-10-19T12:00:00+0200,1867
2015-10-19T11:00:00Z,2015-10-19T13:00:00+0200,1803
2015-10-19T12:00:00Z,2015-10-19T14:00:00+0200,1706
2015-10-19T13:00:00Z,2015-10-19T15:00:00+0200,1503
2015-10-19T14:00:00Z,2015-10-19T16:00:00+0200,1145
2015-10-19T15:00:00Z,2015-10-19T17:00:00+0200,744
2015-10-19T16:00:00Z,2015-10-19T18:00:00+0200,262
2015-10-19T17:00:00Z,2015-10-19T19:00:00+0200,28
2015-10-19T18:00:00Z,2015-10-19T20:00:00+0200,20
2015-10-19T19:00:00Z,2015-10-19T21:00:00+0200,13
2015-10-19T20:00:00Z,2015-10-19T22:00:00+0200,13
2015-10-19T21:00:00Z,2015-10-19T23:00:00+0200,13
2015-10-19T22:00:00Z,2015-10-20T00:00:00+0200,13
2015-10-19T23:00:00Z,2015-10-20T01:00:00+0200,13
2015-10-20T00:00:00Z,2015-10-20T02:00:00+0200,13
2015-10-20T01:00:00Z,2015-10-20T03:00:00+0200,12
2015-10-20T02:00:00Z,2015-10-20T04:00:00+0200,12
2015-10-20T03:00:00Z,2015-10-20T05:00:00+0200,12
2015-10-20T04:00:00Z,2015-10-20T06:00:00+0200,12
2015-10-20T05:00:00Z,2015-10-20T07:00:00+0200,17
2015-10-20T06:00:00Z,2015-10-20T08:00:00+0200,19
2015-10-20T07:00:00Z,2015-10-20T09:00:00+0200,166
2015-10-20T08:00:00Z,2015-10-20T10:00:00+0200,550
2015-10-20T09:00:00Z,2015-10-20T11:00:00+0200,958
2015-10-20T10:00:00Z,2015-10-20T12:00:00+0200,1349
2015-10-20T11:00:00Z,2015-10-20T13:00:00+0200,1562
2015-10-20T12:00:00Z,2015-10-20T14:00:00+0200,1725
2015-10-20T13:00:00Z,2015-10-20T15:00:00+0200,1822
2015-10-20T14:00:00Z,2015-10-20T16:00:00+0200,1687
2015-10-20T15:00:00Z,2015-10-20T17:00:00+0200,1389
2015-10-20T16:00:00Z,2015-10-20T18:00:00+0200,572
2015-10-20T17:00:00Z,2015-10-20T19:00:00+0200,105
2015-10-20T18:00:00Z,2015-10-20T20:00:00+0200,39
2015-10-20T19:00:00Z,2015-10-20T21:00:00+0200,26
2015-10-20T20:00:00Z,2015-10-20T22:00:00+0200,26
2015-10-20T21:00:00Z,2015-10-20T23:00:00+0200,26
2015-10-20T22:00:00Z,2015-10-21T00:00:00+0200,26
2015-10-20T23:00:00Z,2015-10-21T01:00:00+0200,24
2015-10-21T00:00:00Z,2015-10-21T02:00:00+0200,17
2015-10-21T01:00:00Z,2015-10-21T03:00:00+0200,17
2015-10-21T02:00:00Z,2015-10-21T04:00:00+0200,17
2015-10-21T03:00:00Z,2015-10-21T05:00:00+0200,17
2015-10-21T04:00:00Z,2015-10-21T06:00:00+0200,19
2015-10-21T05:00:00Z,2015-10-21T07:00:00+0200,28
2015-10-21T06:00:00Z,2015-10-21T08:00:00+0200,44
2015-10-21T07:00:00Z,2015-10-21T09:00:00+0200,675
2015-10-21T08:00:00Z,2015-10-21T10:00:00+0200,1756
2015-10-21T09:00:00Z,2015-10-21T11:00:00+0200,2872
2015-10-21T10:00:00Z,2015-10-21T12:00:00+0200,3602
2015-10-21T11:00:00Z,2015-10-21T13:00:00+0200,4034
2015-10-21T12:00:00Z,2015-10-21T14:00:00+0200,4025
2015-10-21T13:00:00Z,2015-10-21T15:00:00+0200,3844
2015-10-21T14:00:00Z,2015-10-21T16:00:00+0200,3848
2015-10-21T15:00:00Z,2015-10-21T17:00:00+0200,3271
2015-10-21T16:00:00Z,2015-10-21T18:00:00+0200,1869
2015-10-21T17:00:00Z,2015-10-21T19:00:00+0200,653
2015-10-21T18:00:00Z,2015-10-21T20:00:00+0200,322
2015-10-21T19:00:00Z,2015-10-21T21:00:00+0200,168
2015-10-21T20:00:00Z,2015-10-21T22:00:00+0200,84
2015-10-21T21:00:00Z,2015-10-21T23:00:00+0200,52
2015-10-21T22:00:00Z,2015-10-22T00:00:00+0200,52
2015-10-21T23:00:00Z,2015-10-22T01:00:00+0200,43
2015-10-22T00:00:00Z,2015-10-22T02:00:00+0200,37
2015-10-22T01:00:00Z,2015-10-22T03:00:00+0200,37
2015-10-22T02:00:00Z,2015-10-22T04:00:00+0200,37
2015-10-22T03:00:00Z,2015-10-22T05:00:00+0200,36
2015-10-22T04:00:00Z,2015-10-22T06:00:00+0200,36
2015-10-22T05:00:00Z,2015-10-22T07:00:00+0200,43
2015-10-22T06:00:00Z,2015-10-22T08:00:00+0200,83
2015-10-22T07:00:00Z,2015-10-22T09:00:00+0200,999
2015-10-22T08:00:00Z,2015-10-22T10:00:00+0200,2357
2015-10-22T09:00:00Z,2015-10-22T11:00:00+0200,3985
2015-10-22T10:00:00Z,2015-10-22T12:00:00+0200,4697
2015-10-22T11:00:00Z,2015-10-22T13:00:00+0200,4891
2015-10-22T12:00:00Z,2015-10-22T14:00:00+0200,4867
2015-10-22T13:00:00Z,2015-10-22T15:00:00+0200,4789
2015-10-22T14:00:00Z,2015-10-22T16:00:00+0200,4509
2015-10-22T15:00:00Z,2015-10-22T17:00:00+0200,3908
2015-10-22T16:00:00Z,2015-10-22T18:00:00+0200,2465
2015-10-22T17:00:00Z,2015-10-22T19:00:00+0200,889
2015-10-22T18:00:00Z,2015-10-22T20:00:00+0200,537
2015-10-22T19:00:00Z,2015-10-22T21:00:00+0200,485
2015-10-22T20:00:00Z,2015-10-22T22:00:00+0200,370
2015-10-22T21:00:00Z,2015-10-22T23:00:00+0200,151
2015-10-22T22:00:00Z,2015-10-23T00:00:00+0200,75
2015-10-22T23:00:00Z,2015-10-23T01:00:00+0200,67
2015-10-23T00:00:00Z,2015-10-23T02:00:00+0200,65
2015-10-23T01:00:00Z,2015-10-23T03:00:00+0200,58
2015-10-23T02:00:00Z,2015-10-23T04:00:00+0200,57
2015-10-23T03:00:00Z,2015-10-23T05:00:00+0200,57
2015-10-23T04:00:00Z,2015-10-23T06:00:00+0200,58
2015-10-23T05:00:00Z,2015-10-23T07:00:00+0200,67
2015-10-23T06:00:00Z,2015-10-23T08:00:00+0200,77
2015-10-23T07:00:00Z,2015-10-23T09:00:00+0200,542
2015-10-23T08:00:00Z,2015-10-23T10:00:00+0200,1383
2015-10-23T09:00:00Z,2015-10-23T11:00:00+0200,1969
2015-10-23T10:00:00Z,2015-10-23T12:00:00+0200,2401
2015-10-23T11:00:00Z,2015-10-23T13:00:00+0200,2651
2015-10-23T12:00:00Z,2015-10-23T14:00:00+0200,2632
2015-10-23T13:00:00Z,2015-10-23T15:00:00+0200,2604
2015-10-23T14:00:00Z,2015-10-23T16:00:00+0200,2038
2015-10-23T15:00:00Z,2015-10-23T17:00:00+0200,1231
2015-10-23T16:00:00Z,2015-10-23T18:00:00+0200,352
2015-10-23T17:00:00Z,2015-10-23T19:00:00+0200,89
2015-10-23T18:00:00Z,2015-10-23T20:00:00+0200,85
2015-10-23T19:00:00Z,2015-10-23T21:00:00+0200,39
2015-10-23T20:00:00Z,2015-10-23T22:00:00+0200,37
2015-10-23T21:00:00Z,2015-10-23T23:00:00+0200,37
2015-10-23T22:00:00Z,2015-10-24T00:00:00+0200,36
2015-10-23T23:00:00Z,2015-10-24T01:00:00+0200,37
2015-10-24T00:00:00Z,2015-10-24T02:00:00+0200,37
2015-10-24T01:00:00Z,2015-10-24T03:00:00+0200,37
2015-10-24T02:00:00Z,2015-10-24T04:00:00+0200,37
2015-10-24T03:00:00Z,2015-10-24T05:00:00+0200,37
2015-10-24T04:00:00Z,2015-10-24T06:00:00+0200,37
2015-10-24T05:00:00Z,2015-10-24T07:00:00+0200,41
2015-10-24T06:00:00Z,2015-10-24T08:00:00+0200,43
2015-10-24T07:00:00Z,2015-10-24T09:00:00+0200,164
2015-10-24T08:00:00Z,2015-10-24T10:00:00+0200,557
2015-10-24T09:00:00Z,2015-10-24T11:00:00+0200,957
2015-10-24T10:00:00Z,2015-10-24T12:00:00+0200,1235
2015-10-24T11:00:00Z,2015-10-24T13:00:00+0200,1333
2015-10-24T12:00:00Z,2015-10-24T14:00:00+0200,1304
2015-10-24T13:00:00Z,2015-10-24T15:00:00+0200,1150
2015-10-24T14:00:00Z,2015-10-24T16:00:00+0200,877
2015-10-24T15:00:00Z,2015-10-24T17:00:00+0200,477
2015-10-24T16:00:00Z,2015-10-24T18:00:00+0200,159
2015-10-24T17:00:00Z,2015-10-24T19:00:00+0200,51
2015-10-24T18:00:00Z,2015-10-24T20:00:00+0200,43
2015-10-24T19:00:00Z,2015-10-24T21:00:00+0200,28
2015-10-24T20:00:00Z,2015-10-24T22:00:00+0200,27
2015-10-24T21:00:00Z,2015-10-24T23:00:00+0200,27
2015-10-24T22:00:00Z,2015-10-25T00:00:00+0200,27
2015-10-24T23:00:00Z,2015-10-25T01:00:00+0200,27
2015-10-25T00:00:00Z,2015-10-25T02:00:00+0200,28
2015-10-25T01:00:00Z,2015-10-25T02:00:00+0100,28
2015-10-25T02:00:00Z,2015-10-25T03:00:00+0100,28
2015-10-25T03:00:00Z,2015-10-25T04:00:00+0100,27
2015-10-25T04:00:00Z,2015-10-25T05:00:00+0100,27
2015-10-25T05:00:00Z,2015-10-25T06:00:00+0100,27
2015-10-25T06:00:00Z,2015-10-25T07:00:00+0100,34
2015-10-25T07:00:00Z,2015-10-25T08:00:00+0100,308
2015-10-25T08:00:00Z,2015-10-25T09:00:00+0100,880
2015-10-25T09:00:00Z,2015-10-25T10:00:00+0100,1511
2015-10-25T10:00:00Z,2015-10-25T11:00:00+0100,1888
2015-10-25T11:00:00Z,2015-10-25T12:00:00+0100,2200
2015-10-25T12:00:00Z,2015-10-25T13:00:00+0100,2323
2015-10-25T13:00:00Z,2015-10-25T14:00:00+0100,2144
2015-10-25T14:00:00Z,2015-10-25T15:00:00+0100,1788
2015-10-25T15:00:00Z,2015-10-25T16:00:00+0100,1537
2015-10-25T16:00:00Z,2015-10-25T17:00:00+0100,941
2015-10-25T17:00:00Z,2015-10-25T18:00:00+0100,291
2015-10-25T18:00:00Z,2015-10-25T19:00:00+0100,89
2015-10-25T19:00:00Z,2015-10-25T20:00:00+0100,52
2015-10-25T20:00:00Z,2015-10-25T21:00:00+0100,40
2015-10-25T21:00:00Z,2015-10-25T22:00:00+0100,40
2015-10-25T22:00:00Z,2015-10-25T23:00:00+0100,40
2015-10-25T23:00:00Z,2015-10-26T00:00:00+0100,39
2015-10-26T00:00:00Z,2015-10-26T01:00:00+0100,38
2015-10-26T01:00:00Z,2015-10-26T02:00:00+0100,38
2015-10-26T02:00:00Z,2015-10-26T03:00:00+0100,38
2015-10-26T03:00:00Z,2015-10-26T04:00:00+0100,38
2015-10-26T04:00:00Z,2015-10-26T05:00:00+0100,38
2015-10-26T05:00:00Z,2015-10-26T06:00:00+0100,37
2015-10-26T06:00:00Z,2015-10-26T07:00:00+0100,35
2015-10-26T07:00:00Z,2015-10-26T08:00:00+0100,147
2015-10-26T08:00:00Z,2015-10-26T09:00:00+0100,493
2015-10-26T09:00:00Z,2015-10-26T10:00:00+0100,913
2015-10-26T10:00:00Z,2015-10-26T11:00:00+0100,1150
2015-10-26T11:00:00Z,2015-10-26T12:00:00+0100,1232
2015-10-26T12:00:00Z,2015-10-26T13:00:00+0100,1260
2015-10-26T13:00:00Z,2015-10-26T14:00:00+0100,1120
2015-10-26T14:00:00Z,2015-10-26T15:00:00+0100,1063
2015-10-26T15:00:00Z,2015-10-26T16:00:00+0100,991
2015-10-26T16:00:00Z,2015-10-26T17:00:00+0100,719
2015-10-26T17:00:00Z,2015-10-26T18:00:00+0100,132
2015-10-26T18:00:00Z,2015-10-26T19:00:00+0100,32
2015-10-26T19:00:00Z,2015-10-26T20:00:00+0100,27
2015-10-26T20:00:00Z,2015-10-26T21:00:00+0100,22
2015-10-26T21:00:00Z,2015-10-26T22:00:00+0100,22
2015-10-26T22:00:00Z,2015-10-26T23:00:00+0100,23
2015-10-26T23:00:00Z,2015-10-27T00:00:00+0100,23
2015-10-27T00:00:00Z,2015-10-27T01:00:00+0100,23
2015-10-27T01:00:00Z,2015-10-27T02:00:00+0100,23
2015-10-27T02:00:00Z,2015-10-27T03:00:00+0100,23
2015-10-27T03:00:00Z,2015-10-27T04:00:00+0100,23
2015-10-27T04:00:00Z,2015-10-27T05:00:00+0100,23
2015-10-27T05:00:00Z,2015-10-27T06:00:00+0100,22
2015-10-27T06:00:00Z,2015-10-27T07:00:00+0100,33
2015-10-27T07:00:00Z,2015-10-27T08:00:00+0100,340
2015-10-27T08:00:00Z,2015-10-27T09:00:00+0100,1101
2015-10-27T09:00:00Z,2015-10-27T10:00:00+0100,1898
2015-10-27T10:00:00Z,2015-10-27T11:00:00+0100,2173
2015-10-27T11:00:00Z,2015-10-27T12:00:00+0100,2227
2015-10-27T12:00:00Z,2015-10-27T13:00:00+0100,2093
2015-10-27T13:00:00Z,2015-10-27T14:00:00+0100,1922
2015-10-27T14:00:00Z,2015-10-27T15:00:00+0100,1673
2015-10-27T15:00:00Z,2015-10-27T16:00:00+0100,1459
2015-10-27T16:00:00Z,2015-10-27T17:00:00+0100,818
2015-10-27T17:00:00Z,2015-10-27T18:00:00+0100,188
2015-10-27T18:00:00Z,2015-10-27T19:00:00+0100,38
2015-10-27T19:00:00Z,2015-10-27T20:00:00+0100,33
2015-10-27T20:00:00Z,2015-10-27T21:00:00+0100,20
2015-10-27T21:00:00Z,2015-10-27T22:00:00+0100,20
2015-10-27T22:00:00Z,2015-10-27T23:00:00+0100,22
2015-10-27T23:00:00Z,2015-10-28T00:00:00+0100,21
2015-10-28T00:00:00Z,2015-10-28T01:00:00+0100,21
2015-10-28T01:00:00Z,2015-10-28T02:00:00+0100,21
2015-10-28T02:00:00Z,2015-10-28T03:00:00+0100,27
2015-10-28T03:00:00Z,2015-10-28T04:00:00+0100,22
2015-10-28T04:00:00Z,2015-10-28T05:00:00+0100,21
2015-10-28T05:00:00Z,2015-10-28T06:00:00+0100,21
2015-10-28T06:00:00Z,2015-10-28T07:00:00+0100,37
2015-10-28T07:00:00Z,2015-10-28T08:00:00+0100,419
2015-10-28T08:00:00Z,2015-10-28T09:00:00+0100,1114
2015-10-28T09:00:00Z,2015-10-28T10:00:00+0100,1674
2015-10-28T10:00:00Z,2015-10-28T11:00:00+0100,2141
2015-10-28T11:00:00Z,2015-10-28T12:00:00+0100,2244
2015-10-28T12:00:00Z,2015-10-28T13:00:00+0100,2270
2015-10-28T13:00:00Z,2015-10-28T14:00:00+0100,2098
2015-10-28T14:00:00Z,2015-10-28T15:00:00+0100,1840
2015-10-28T15:00:00Z,2015-10-28T16:00:00+0100,1395
2015-10-28T16:00:00Z,2015-10-28T17:00:00+0100,573
2015-10-28T17:00:00Z,2015-10-28T18:00:00+0100,118
2015-10-28T18:00:00Z,2015-10-28T19:00:00+0100,84
2015-10-28T19:00:00Z,2015-10-28T20:00:00+0100,61
2015-10-28T20:00:00Z,2015-10-28T21:00:00+0100,36
2015-10-28T21:00:00Z,2015-10-28T22:00:00+0100,35
2015-10-28T22:00:00Z,2015-10-28T23:00:00+0100,34
2015-10-28T23:00:00Z,2015-10-29T00:00:00+0100,26
2015-10-29T00:00:00Z,2015-10-29T01:00:00+0100,25
2015-10-29T01:00:00Z,2015-10-29T02:00:00+0100,25
2015-10-29T02:00:00Z,2015-10-29T03:00:00+0100,25
2015-10-29T03:00:00Z,2015-10-29T04:00:00+0100,25
2015-10-29T04:00:00Z,2015-10-29T05:00:00+0100,31
2015-10-29T05:00:00Z,2015-10-29T06:00:00+0100,37
2015-10-29T06:00:00Z,2015-10-29T07:00:00+0100,56
2015-10-29T07:00:00Z,2015-10-29T08:00:00+0100,574
2015-10-29T08:00:00Z,2015-10-29T09:00:00+0100,1594
2015-10-29T09:00:00Z,2015-10-29T10:00:00+0100,2536
2015-10-29T10:00:00Z,2015-10-29T11:00:00+0100,3243
2015-10-29T11:00:00Z,2015-10-29T12:00:00+0100,3603
2015-10-29T12:00:00Z,2015-10-29T13:00:00+0100,3612
2015-10-29T13:00:00Z,2015-10-29T14:00:00+0100,3517
2015-10-29T14:00:00Z,2015-10-29T15:00:00+0100,3461
2015-10-29T15:00:00Z,2015-10-29T16:00:00+0100,3005
2015-10-29T16:00:00Z,2015-10-29T17:00:00+0100,1659
2015-10-29T17:00:00Z,2015-10-29T18:00:00+0100,566
2015-10-29T18:00:00Z,2015-10-29T19:00:00+0100,317
2015-10-29T19:00:00Z,2015-10-29T20:00:00+0100,212
2015-10-29T20:00:00Z,2015-10-29T21:00:00+0100,73
2015-10-29T21:00:00Z,2015-10-29T22:00:00+0100,64
2015-10-29T22:00:00Z,2015-10-29T23:00:00+0100,63
2015-10-29T23:00:00Z,2015-10-30T00:00:00+0100,64
2015-10-30T00:00:00Z,2015-10-30T01:00:00+0100,60
2015-10-30T01:00:00Z,2015-10-30T02:00:00+0100,60
2015-10-30T02:00:00Z,2015-10-30T03:00:00+0100,60
2015-10-30T03:00:00Z,2015-10-30T04:00:00+0100,60
2015-10-30T04:00:00Z,2015-10-30T05:00:00+0100,60
2015-10-30T05:00:00Z,2015-10-30T06:00:00+0100,58
2015-10-30T06:00:00Z,2015-10-30T07:00:00+0100,77
2015-10-30T07:00:00Z,2015-10-30T08:00:00+0100,743
2015-10-30T08:00:00Z,2015-10-30T09:00:00+0100,2020
2015-10-30T09:00:00Z,2015-10-30T10:00:00+0100,3548
2015-10-30T10:00:00Z,2015-10-30T11:00:00+0100,4239
2015-10-30T11:00:00Z,2015-10-30T12:00:00+0100,4327
2015-10-30T12:00:00Z,2015-10-30T13:00:00+0100,4186
2015-10-30T13:00:00Z,2015-10-30T14:00:00+0100,3769
2015-10-30T14:00:00Z,2015-10-30T15:00:00+0100,3271
2015-10-30T15:00:00Z,2015-10-30T16:00:00+0100,2501
2015-10-30T16:00:00Z,2015-10-30T17:00:00+0100,1148
2015-10-30T17:00:00Z,2015-10-30T18:00:00+0100,386
2015-10-30T18:00:00Z,2015-10-30T19:00:00+0100,233
2015-10-30T19:00:00Z,2015-10-30T20:00:00+0100,155
2015-10-30T20:00:00Z,2015-10-30T21:00:00+0100,85
2015-10-30T21:00:00Z,2015-10-30T22:00:00+0100,70
2015-10-30T22:00:00Z,2015-10-30T23:00:00+0100,66
2015-10-30T23:00:00Z,2015-10-31T00:00:00+0100,61
2015-10-31T00:00:00Z,2015-10-31T01:00:00+0100,59
2015-10-31T01:00:00Z,2015-10-31T02:00:00+0100,60
2015-10-31T02:00:00Z,2015-10-31T03:00:00+0100,51
2015-10-31T03:00:00Z,2015-10-31T04:00:00+0100,44
2015-10-31T04:00:00Z,2015-10-31T05:00:00+0100,45
2015-10-31T05:00:00Z,2015-10-31T06:00:00+0100,43
2015-10-31T06:00:00Z,2015-10-31T07:00:00+0100,54
2015-10-31T07:00:00Z,2015-10-31T08:00:00+0100,453
2015-10-31T08:00:00Z,2015-10-31T09:00:00+0100,1146
2015-10-31T09:00:00Z,2015-10-31T10:00:00+0100,1833
2015-10-31T10:00:00Z,2015-10-31T11:00:00+0100,2224
2015-10-31T11:00:00Z,2015-10-31T12:00:00+0100,2338
2015-10-31T12:00:00Z,2015-10-31T13:00:00+0100,2306
2015-10-31T13:00:00Z,2015-10-31T14:00:00+0100,2011
2015-10-31T14:00:00Z,2015-10-31T15:00:00+0100,1633
2015-10-31T15:00:00Z,2015-10-31T16:00:00+0100,1058
2015-10-31T16:00:00Z,2015-10-31T17:00:00+0100,339
