utc_timestamp,cet_cest_timestamp,BE_wind_offshore_generation_actual,BE_wind_onshore_generation_actual
2016-03-13T15:00:00Z,2016-03-13T16:00:00+0100,244.16,391.26
2016-03-13T16:00:00Z,2016-03-13T17:00:00+0100,289.09,416.85
2016-03-13T17:00:00Z,2016-03-13T18:00:00+0100,362.69,360.62
2016-03-13T18:00:00Z,2016-03-13T19:00:00+0100,398.03,402.56
2016-03-13T19:00:00Z,2016-03-13T20:00:00+0100,433.52,448.86
2016-03-13T20:00:00Z,2016-03-13T21:00:00+0100,435.24,430.4
2016-03-13T21:00:00Z,2016-03-13T22:00:00+0100,460.12,415.54
2016-03-13T22:00:00Z,2016-03-13T23:00:00+0100,521.92,428.97
2016-03-13T23:00:00Z,2016-03-14T00:00:00+0100,519.14,409.63
2016-03-14T00:00:00Z,2016-03-14T01:00:00+0100,470.43,394.05
2016-03-14T01:00:00Z,2016-03-14T02:00:00+0100,421.88,368.17
2016-03-14T02:00:00Z,2016-03-14T03:00:00+0100,407.16,360.95
2016-03-14T03:00:00Z,2016-03-14T04:00:00+0100,380.64,384.22
2016-03-14T04:00:00Z,2016-03-14T05:00:00+0100,446.28,380.39
2016-03-14T05:00:00Z,2016-03-14T06:00:00+0100,506.63,370.04
2016-03-14T06:00:00Z,2016-03-14T07:00:00+0100,543.41,342.29
2016-03-14T07:00:00Z,2016-03-14T08:00:00+0100,523.74,275.69
2016-03-14T08:00:00Z,2016-03-14T09:00:00+0100,435.38,260.18
2016-03-14T09:00:00Z,2016-03-14T10:00:00+0100,358.45,245.25
2016-03-14T10:00:00Z,2016-03-14T11:00:00+0100,389.42,219.21
2016-03-14T11:00:00Z,2016-03-14T12:00:00+0100,444.11,238.05
2016-03-14T12:00:00Z,2016-03-14T13:00:00+0100,446.46,268.67
2016-03-14T13:00:00Z,2016-03-14T14:00:00+0100,465.32,284.19
2016-03-14T14:00:00Z,2016-03-14T15:00:00+0100,530.14,343.93
2016-03-14T15:00:00Z,2016-03-14T16:00:00+0100,582.35,428.79
2016-03-14T16:00:00Z,2016-03-14T17:00:00+0100,612.28,429.74
2016-03-14T17:00:00Z,2016-03-14T18:00:00+0100,621.75,352.26
2016-03-14T18:00:00Z,2016-03-14T19:00:00+0100,620.13,406.3
2016-03-14T19:00:00Z,2016-03-14T20:00:00+0100,540.73,417.81
2016-03-14T20:00:00Z,2016-03-14T21:00:00+0100,495.56,344.87
2016-03-14T21:00:00Z,2016-03-14T22:00:00+0100,406.29,298.72
2016-03-14T22:00:00Z,2016-03-14T23:00:00+0100,322.06,284.45
2016-03-14T23:00:00Z,2016-03-15T00:00:00+0100,251.26,249.45
2016-03-15T00:00:00Z,2016-03-15T01:00:00+0100,189.84,256.68
2016-03-15T01:00:00Z,2016-03-15T02:00:00+0100,136.58,243.23
2016-03-15T02:00:00Z,2016-03-15T03:00:00+0100,102.31,202.42
2016-03-15T03:00:00Z,2016-03-15T04:00:00+0100,81.55,167.16
2016-03-15T04:00:00Z,2016-03-15T05:00:00+0100,68.06,156.96
2016-03-15T05:00:00Z,2016-03-15T06:00:00+0100,58.26,113.02
2016-03-15T06:00:00Z,2016-03-15T07:00:00+0100,48.46,69.08
2016-03-15T07:00:00Z,2016-03-15T08:00:00+0100,38.66,25.14
2016-03-15T08:00:00Z,2016-03-15T09:00:00+0100,38.66,14.08
2016-03-15T09:00:00Z,2016-03-15T10:00:00+0100,44.44,71.92
2016-03-15T10:00:00Z,2016-03-15T11:00:00+0100,56.13,138.28
2016-03-15T11:00:00Z,2016-03-15T12:00:00+0100,79.75,187.19
2016-03-15T12:00:00Z,2016-03-15T13:00:00+0100,173.75,197.11
2016-03-15T13:00:00Z,2016-03-15T14:00:00+0100,254.87,264.03
2016-03-15T14:00:00Z,2016-03-15T15:00:00+0100,368.84,329.18
2016-03-15T15:00:00Z,2016-03-15T16:00:00+0100,424.24,324.17
2016-03-15T16:00:00Z,2016-03-15T17:00:00+0100,385.97,348.07
2016-03-15T17:00:00Z,2016-03-15T18:00:00+0100,285.54,335.01
2016-03-15T18:00:00Z,2016-03-15T19:00:00+0100,293.98,279.2
2016-03-15T19:00:00Z,2016-03-15T20:00:00+0100,372.14,245.67
2016-03-15T20:00:00Z,2016-03-15T21:00:00+0100,235.61,230.55
2016-03-15T21:00:00Z,2016-03-15T22:00:00+0100,231.54,
2016-03-15T22:00:00Z,2016-03-15T23:00:00+0100,221.55,
2016-03-15T23:00:00Z,2016-03-16T00:00:00+0100,205.575,
2016-03-16T00:00:00Z,2016-03-16T01:00:00+0100,189.6,275.12
2016-03-16T01:00:00Z,2016-03-16T02:00:00+0100,245.9,269.26
2016-03-16T02:00:00Z,2016-03-16T03:00:00+0100,290.64,262.34
2016-03-16T03:00:00Z,2016-03-16T04:00:00+0100,280.08,263.3
2016-03-16T04:00:00Z,2016-03-16T05:00:00+0100,274.79,249.3
2016-03-16T05:00:00Z,2016-03-16T06:00:00+0100,303.2,238.33
2016-03-16T06:00:00Z,2016-03-16T07:00:00+0100,373.45,297.16
2016-03-16T07:00:00Z,2016-03-16T08:00:00+0100,475.37,376.61
2016-03-16T08:00:00Z,2016-03-16T09:00:00+0100,536.34,484.26
2016-03-16T09:00:00Z,2016-03-16T10:00:00+0100,475.91,635.48
2016-03-16T10:00:00Z,2016-03-16T11:00:00+0100,508.39,617.89
2016-03-16T11:00:00Z,2016-03-16T12:00:00+0100,547.83,639.75
2016-03-16T12:00:00Z,2016-03-16T13:00:00+0100,552.5,693.39
2016-03-16T13:00:00Z,2016-03-16T14:00:00+0100,503.43,737.4
2016-03-16T14:00:00Z,2016-03-16T15:00:00+0100,561.11,764
2016-03-16T15:00:00Z,2016-03-16T16:00:00+0100,447.59,755.28
2016-03-16T16:00:00Z,2016-03-16T17:00:00+0100,487.92,686.79
2016-03-16T17:00:00Z,2016-03-16T18:00:00+0100,554.38,617.81
2016-03-16T18:00:00Z,2016-03-16T19:00:00+0100,560.86,623.52
2016-03-16T19:00:00Z,2016-03-16T20:00:00+0100,517.34,583.4
2016-03-16T20:00:00Z,2016-03-16T21:00:00+0100,460.04,536.87
2016-03-16T21:00:00Z,2016-03-16T22:00:00+0100,434.18,490.52
2016-03-16T22:00:00Z,2016-03-16T23:00:00+0100,389.7,454.81
2016-03-16T23:00:00Z,2016-03-17T00:00:00+0100,360.25,405.91
2016-03-17T00:00:00Z,2016-03-17T01:00:00+0100,309.85,386.08
2016-03-17T01:00:00Z,2016-03-17T02:00:00+0100,271.54,329.71
2016-03-17T02:00:00Z,2016-03-17T03:00:00+0100,209.32,279.28
2016-03-17T03:00:00Z,2016-03-17T04:00:00+0100,231.22,321.93
2016-03-17T04:00:00Z,2016-03-17T05:00:00+0100,180.88,371.6
2016-03-17T05:00:00Z,2016-03-17T06:00:00+0100,138.29,285.87
2016-03-17T06:00:00Z,2016-03-17T07:00:00+0100,124.44,214.01
2016-03-17T07:00:00Z,2016-03-17T08:00:00+0100,105.81,120.42
2016-03-17T08:00:00Z,2016-03-17T09:00:00+0100,72.57,38.76
2016-03-17T09:00:00Z,2016-03-17T10:00:00+0100,59.42,37.47
2016-03-17T10:00:00Z,2016-03-17T11:00:00+0100,46.01,64.61
2016-03-17T11:00:00Z,2016-03-17T12:00:00+0100,59.56,87.21
2016-03-17T12:00:00Z,2016-03-17T13:00:00+0100,118.97,89.245
2016-03-17T13:00:00Z,2016-03-17T14:00:00+0100,178.38,91.28
2016-03-17T14:00:00Z,2016-03-17T15:00:00+0100,212.18,98.13
2016-03-17T15:00:00Z,2016-03-17T16:00:00+0100,250.48,107.05
2016-03-17T16:00:00Z,2016-03-17T17:00:00+0100,267.94,132.83
2016-03-17T17:00:00Z,2016-03-17T18:00:00+0100,252.1,165.42
2016-03-17T18:00:00Z,2016-03-17T19:00:00+0100,240.21,203.43
2016-03-17T19:00:00Z,2016-03-17T20:00:00+0100,256.49,232.93
2016-03-17T20:00:00Z,2016-03-17T21:00:00+0100,255.11,210.73
2016-03-17T21:00:00Z,2016-03-17T22:00:00+0100,226.45,207.36
2016-03-17T22:00:00Z,2016-03-17T23:00:00+0100,162.54,203.94
2016-03-17T23:00:00Z,2016-03-18T00:00:00+0100,129.78,178.52
2016-03-18T00:00:00Z,2016-03-18T01:00:00+0100,119.11,163.43
2016-03-18T01:00:00Z,2016-03-18T02:00:00+0100,89.22,117.2
2016-03-18T02:00:00Z,2016-03-18T03:00:00+0100,93.9,91.42
2016-03-18T03:00:00Z,2016-03-18T04:00:00+0100,100.63,73.37
2016-03-18T04:00:00Z,2016-03-18T05:00:00+0100,106.55,43.27
2016-03-18T05:00:00Z,2016-03-18T06:00:00+0100,77.83,35.71
2016-03-18T06:00:00Z,2016-03-18T07:00:00+0100,72.78,29.66
2016-03-18T07:00:00Z,2016-03-18T08:00:00+0100,83.91,24.4
2016-03-18T08:00:00Z,2016-03-18T09:00:00+0100,84.25,16.25
2016-03-18T09:00:00Z,2016-03-18T10:00:00+0100,48.05,15.28
2016-03-18T10:00:00Z,2016-03-18T11:00:00+0100,42.75,16.62
2016-03-18T11:00:00Z,2016-03-18T12:00:00+0100,56.85,17.96
2016-03-18T12:00:00Z,2016-03-18T13:00:00+0100,40.36,24.39
2016-03-18T13:00:00Z,2016-03-18T14:00:00+0100,50.28,37.04
2016-03-18T14:00:00Z,2016-03-18T15:00:00+0100,76.93,52.78
2016-03-18T15:00:00Z,2016-03-18T16:00:00+0100,101.2,67.66
2016-03-18T16:00:00Z,2016-03-18T17:00:00+0100,158.34,83.81
2016-03-18T17:00:00Z,2016-03-18T18:00:00+0100,138.37,80.57
2016-03-18T18:00:00Z,2016-03-18T19:00:00+0100,169.19,74.9
2016-03-18T19:00:00Z,2016-03-18T20:00:00+0100,185.97,83.35
2016-03-18T20:00:00Z,2016-03-18T21:00:00+0100,205.95,130.22
2016-03-18T21:00:00Z,2016-03-18T22:00:00+0100,214.58,107.92
2016-03-18T22:00:00Z,2016-03-18T23:00:00+0100,247.91,71.73
2016-03-18T23:00:00Z,2016-03-19T00:00:00+0100,277.34,81.8
2016-03-19T00:00:00Z,2016-03-19T01:00:00+0100,372.02,90.97
2016-03-19T01:00:00Z,2016-03-19T02:00:00+0100,381.66,115.14
2016-03-19T02:00:00Z,2016-03-19T03:00:00+0100,324.7,104.43
2016-03-19T03:00:00Z,2016-03-19T04:00:00+0100,306.72,110.62
2016-03-19T04:00:00Z,2016-03-19T05:00:00+0100,285.94,92.93
2016-03-19T05:00:00Z,2016-03-19T06:00:00+0100,245.99,92.87
2016-03-19T06:00:00Z,2016-03-19T07:00:00+0100,233.23,93.89
2016-03-19T07:00:00Z,2016-03-19T08:00:00+0100,264.84,125.25
2016-03-19T08:00:00Z,2016-03-19T09:00:00+0100,211.13,124.59
2016-03-19T09:00:00Z,2016-03-19T10:00:00+0100,201.23,138.2
2016-03-19T10:00:00Z,2016-03-19T11:00:00+0100,177.53,99.2
2016-03-19T11:00:00Z,2016-03-19T12:00:00+0100,149.63,80.56
2016-03-19T12:00:00Z,2016-03-19T13:00:00+0100,175.9,62.73
2016-03-19T13:00:00Z,2016-03-19T14:00:00+0100,178.22,61.42
2016-03-19T14:00:00Z,2016-03-19T15:00:00+0100,181.84,71.64
2016-03-19T15:00:00Z,2016-03-19T16:00:00+0100,210.15,93.92
2016-03-19T16:00:00Z,2016-03-19T17:00:00+0100,231.76,102.43
2016-03-19T17:00:00Z,2016-03-19T18:00:00+0100,250.91,124.59
2016-03-19T18:00:00Z,2016-03-19T19:00:00+0100,255.89,114.86
2016-03-19T19:00:00Z,2016-03-19T20:00:00+0100,281.08,115.03
2016-03-19T20:00:00Z,2016-03-19T21:00:00+0100,280.8,110.14
2016-03-19T21:00:00Z,2016-03-19T22:00:00+0100,260.83,116.59
2016-03-19T22:00:00Z,2016-03-19T23:00:00+0100,259.37,135.73
2016-03-19T23:00:00Z,2016-03-20T00:00:00+0100,210.89,129.95
2016-03-20T00:00:00Z,2016-03-20T01:00:00+0100,182.51,126.25
2016-03-20T01:00:00Z,2016-03-20T02:00:00+0100,148.76,116.59
2016-03-20T02:00:00Z,2016-03-20T03:00:00+0100,116.53,85.29
2016-03-20T03:00:00Z,2016-03-20T04:00:00+0100,92.72,77.26
2016-03-20T04:00:00Z,2016-03-20T05:00:00+0100,89.21,56.99
2016-03-20T05:00:00Z,2016-03-20T06:00:00+0100,158.1,66.02
2016-03-20T06:00:00Z,2016-03-20T07:00:00+0100,218.17,84.83
2016-03-20T07:00:00Z,2016-03-20T08:00:00+0100,173.65,80.53
2016-03-20T08:00:00Z,2016-03-20T09:00:00+0100,154.59,77.83
2016-03-20T09:00:00Z,2016-03-20T10:00:00+0100,131.245,85.895
2016-03-20T10:00:00Z,2016-03-20T11:00:00+0100,107.9,93.96
2016-03-20T11:00:00Z,2016-03-20T12:00:00+0100,119.53,88.38
2016-03-20T12:00:00Z,2016-03-20T13:00:00+0100,120.63,90.56
2016-03-20T13:00:00Z,2016-03-20T14:00:00+0100,128.83,101.97
2016-03-20T14:00:00Z,2016-03-20T15:00:00+0100,190.44,97.41
2016-03-20T15:00:00Z,2016-03-20T16:00:00+0100,202.47,90.76
2016-03-20T16:00:00Z,2016-03-20T17:00:00+0100,185.47,105.72
2016-03-20T17:00:00Z,2016-03-20T18:00:00+0100,193.51,105.02
2016-03-20T18:00:00Z,2016-03-20T19:00:00+0100,165.68,127.9
2016-03-20T19:00:00Z,2016-03-20T20:00:00+0100,192.91,128.95
2016-03-20T20:00:00Z,2016-03-20T21:00:00+0100,175.9,132.03
2016-03-20T21:00:00Z,2016-03-20T22:00:00+0100,145.87,115.83
2016-03-20T22:00:00Z,2016-03-20T23:00:00+0100,111.59,111.795
2016-03-20T23:00:00Z,2016-03-21T00:00:00+0100,94.78,107.76
2016-03-21T00:00:00Z,2016-03-21T01:00:00+0100,60.66,106.94
2016-03-21T01:00:00Z,2016-03-21T02:00:00+0100,62.71,122.4
2016-03-21T02:00:00Z,2016-03-21T03:00:00+0100,89.88,111.04
2016-03-21T03:00:00Z,2016-03-21T04:00:00+0100,110.17,109.01
2016-03-21T04:00:00Z,2016-03-21T05:00:00+0100,103.6,69.23
2016-03-21T05:00:00Z,2016-03-21T06:00:00+0100,60.51,79.91
2016-03-21T06:00:00Z,2016-03-21T07:00:00+0100,55.81,76.35
2016-03-21T07:00:00Z,2016-03-21T08:00:00+0100,56.34,80.54
2016-03-21T08:00:00Z,2016-03-21T09:00:00+0100,44.37,75.07
2016-03-21T09:00:00Z,2016-03-21T10:00:00+0100,15.83,93.1
2016-03-21T10:00:00Z,2016-03-21T11:00:00+0100,19.37,103.38
2016-03-21T11:00:00Z,2016-03-21T12:00:00+0100,17.03,92.42
2016-03-21T12:00:00Z,2016-03-21T13:00:00+0100,46.01,80.24
2016-03-21T13:00:00Z,2016-03-21T14:00:00+0100,143.56,67.2
2016-03-21T14:00:00Z,2016-03-21T15:00:00+0100,202.76,61.91
2016-03-21T15:00:00Z,2016-03-21T16:00:00+0100,256.29,75.18
2016-03-21T16:00:00Z,2016-03-21T17:00:00+0100,227.64,71.25
2016-03-21T17:00:00Z,2016-03-21T18:00:00+0100,92.52,84.59
2016-03-21T18:00:00Z,2016-03-21T19:00:00+0100,99.68,78.86
2016-03-21T19:00:00Z,2016-03-21T20:00:00+0100,100.92,70.37
2016-03-21T20:00:00Z,2016-03-21T21:00:00+0100,74.39,86.18
2016-03-21T21:00:00Z,2016-03-21T22:00:00+0100,65.11,79.29
2016-03-21T22:00:00Z,2016-03-21T23:00:00+0100,50.65,62.17
2016-03-21T23:00:00Z,2016-03-22T00:00:00+0100,25.69,74.82
2016-03-22T00:00:00Z,2016-03-22T01:00:00+0100,12.28,46.12
2016-03-22T01:00:00Z,2016-03-22T02:00:00+0100,31.87,54.47
2016-03-22T02:00:00Z,2016-03-22T03:00:00+0100,43.63,56.5
2016-03-22T03:00:00Z,2016-03-22T04:00:00+0100,49.33,52.77
2016-03-22T04:00:00Z,2016-03-22T05:00:00+0100,33.69,69.95
2016-03-22T05:00:00Z,2016-03-22T06:00:00+0100,37.35,82.1
2016-03-22T06:00:00Z,2016-03-22T07:00:00+0100,33.66,97.57
2016-03-22T07:00:00Z,2016-03-22T08:00:00+0100,36.76,79.64
2016-03-22T08:00:00Z,2016-03-22T09:00:00+0100,25.72,48.78
2016-03-22T09:00:00Z,2016-03-22T10:00:00+0100,23.4,40.36
2016-03-22T10:00:00Z,2016-03-22T11:00:00+0100,21.89,52.63
2016-03-22T11:00:00Z,2016-03-22T12:00:00+0100,26.79,71.81
2016-03-22T12:00:00Z,2016-03-22T13:00:00+0100,31.54,117.78
2016-03-22T13:00:00Z,2016-03-22T14:00:00+0100,47.58,142.68
2016-03-22T14:00:00Z,2016-03-22T15:00:00+0100,36.4,161.4
2016-03-22T15:00:00Z,2016-03-22T16:00:00+0100,20.17,165.81
2016-03-22T16:00:00Z,2016-03-22T17:00:00+0100,12.58,174.44
2016-03-22T17:00:00Z,2016-03-22T18:00:00+0100,9.36,157.8
2016-03-22T18:00:00Z,2016-03-22T19:00:00+0100,14.84,131.38
2016-03-22T19:00:00Z,2016-03-22T20:00:00+0100,36.72,139.64
2016-03-22T20:00:00Z,2016-03-22T21:00:00+0100,34.09,146.67
2016-03-22T21:00:00Z,2016-03-22T22:00:00+0100,36.43,135.31
2016-03-22T22:00:00Z,2016-03-22T23:00:00+0100,23.21,134.89
2016-03-22T23:00:00Z,2016-03-23T00:00:00+0100,10.09,141.85
2016-03-23T00:00:00Z,2016-03-23T01:00:00+0100,6.8,127.94
2016-03-23T01:00:00Z,2016-03-23T02:00:00+0100,12.29,118.13
2016-03-23T02:00:00Z,2016-03-23T03:00:00+0100,19.89,134.71
2016-03-23T03:00:00Z,2016-03-23T04:00:00+0100,41.14,161.01
2016-03-23T04:00:00Z,2016-03-23T05:00:00+0100,45.93,156
2016-03-23T05:00:00Z,2016-03-23T06:00:00+0100,52.4,126.17
2016-03-23T06:00:00Z,2016-03-23T07:00:00+0100,70.37,137.13
2016-03-23T07:00:00Z,2016-03-23T08:00:00+0100,77.65,126.53
2016-03-23T08:00:00Z,2016-03-23T09:00:00+0100,86.65,141.79
2016-03-23T09:00:00Z,2016-03-23T10:00:00+0100,81.19,129.52
2016-03-23T10:00:00Z,2016-03-23T11:00:00+0100,87.04,199.96
2016-03-23T11:00:00Z,2016-03-23T12:00:00+0100,84.99,205.47
2016-03-23T12:00:00Z,2016-03-23T13:00:00+0100,88.35,197.57
2016-03-23T13:00:00Z,2016-03-23T14:00:00+0100,75.34,181.36
2016-03-23T14:00:00Z,2016-03-23T15:00:00+0100,28.25,192.32
2016-03-23T15:00:00Z,2016-03-23T16:00:00+0100,9.25,197.11
2016-03-23T16:00:00Z,2016-03-23T17:00:00+0100,19.14,164.69
2016-03-23T17:00:00Z,2016-03-23T18:00:00+0100,57,162.79
2016-03-23T18:00:00Z,2016-03-23T19:00:00+0100,33.33,135.53
2016-03-23T19:00:00Z,2016-03-23T20:00:00+0100,12.14,103.47
2016-03-23T20:00:00Z,2016-03-23T21:00:00+0100,3.44,85.75
2016-03-23T21:00:00Z,2016-03-23T22:00:00+0100,2.93,61.2
2016-03-23T22:00:00Z,2016-03-23T23:00:00+0100,2.93,59.68
2016-03-23T23:00:00Z,2016-03-24T00:00:00+0100,2.93,40.65
2016-03-24T00:00:00Z,2016-03-24T01:00:00+0100,8.45,35.14
2016-03-24T01:00:00Z,2016-03-24T02:00:00+0100,5.69,33.16
2016-03-24T02:00:00Z,2016-03-24T03:00:00+0100,43.96,40.41
2016-03-24T03:00:00Z,2016-03-24T04:00:00+0100,45.97,40.61
2016-03-24T04:00:00Z,2016-03-24T05:00:00+0100,14.95,38.84
2016-03-24T05:00:00Z,2016-03-24T06:00:00+0100,54.26,34.14
2016-03-24T06:00:00Z,2016-03-24T07:00:00+0100,101.87,43.07
2016-03-24T07:00:00Z,2016-03-24T08:00:00+0100,131.63,57.61
2016-03-24T08:00:00Z,2016-03-24T09:00:00+0100,121.7,51.07
2016-03-24T09:00:00Z,2016-03-24T10:00:00+0100,120.94,72.06
2016-03-24T10:00:00Z,2016-03-24T11:00:00+0100,92.86,99.14
2016-03-24T11:00:00Z,2016-03-24T12:00:00+0100,83.02,130.34
2016-03-24T12:00:00Z,2016-03-24T13:00:00+0100,118.93,173.77
2016-03-24T13:00:00Z,2016-03-24T14:00:00+0100,237,168.91
2016-03-24T14:00:00Z,2016-03-24T15:00:00+0100,328.06,177.02
2016-03-24T15:00:00Z,2016-03-24T16:00:00+0100,364.17,184.65
2016-03-24T16:00:00Z,2016-03-24T17:00:00+0100,299.28,176.29
2016-03-24T17:00:00Z,2016-03-24T18:00:00+0100,457.78,186.39
2016-03-24T18:00:00Z,2016-03-24T19:00:00+0100,609.82,200.13
2016-03-24T19:00:00Z,2016-03-24T20:00:00+0100,643.21,223.26
2016-03-24T20:00:00Z,2016-03-24T21:00:00+0100,646.08,253.91
2016-03-24T21:00:00Z,2016-03-24T22:00:00+0100,648.3,261.17
2016-03-24T22:00:00Z,2016-03-24T23:00:00+0100,655.27,285.92
2016-03-24T23:00:00Z,2016-03-25T00:00:00+0100,653.46,292.79
2016-03-25T00:00:00Z,2016-03-25T01:00:00+0100,651.16,290.77
2016-03-25T01:00:00Z,2016-03-25T02:00:00+0100,646.15,298.71
2016-03-25T02:00:00Z,2016-03-25T03:00:00+0100,630.92,346.72
2016-03-25T03:00:00Z,2016-03-25T04:00:00+0100,613.62,417.05
2016-03-25T04:00:00Z,2016-03-25T05:00:00+0100,587.33,443.3
2016-03-25T05:00:00Z,2016-03-25T06:00:00+0100,507.28,418.57
2016-03-25T06:00:00Z,2016-03-25T07:00:00+0100,494.43,434.51
2016-03-25T07:00:00Z,2016-03-25T08:00:00+0100,460.54,428.44
2016-03-25T08:00:00Z,2016-03-25T09:00:00+0100,273.13,358.71
2016-03-25T09:00:00Z,2016-03-25T10:00:00+0100,408.93,249.96
2016-03-25T10:00:00Z,2016-03-25T11:00:00+0100,320,229.22
2016-03-25T11:00:00Z,2016-03-25T12:00:00+0100,231.61,239.12
2016-03-25T12:00:00Z,2016-03-25T13:00:00+0100,163.66,282.92
2016-03-25T13:00:00Z,2016-03-25T14:00:00+0100,86.84,325.82
2016-03-25T14:00:00Z,2016-03-25T15:00:00+0100,30.19,299.21
2016-03-25T15:00:00Z,2016-03-25T16:00:00+0100,4.52,245.82
2016-03-25T16:00:00Z,2016-03-25T17:00:00+0100,1.76,167.43
2016-03-25T17:00:00Z,2016-03-25T18:00:00+0100,1.76,118.41
2016-03-25T18:00:00Z,2016-03-25T19:00:00+0100,2.64,85.99
2016-03-25T19:00:00Z,2016-03-25T20:00:00+0100,12.25,66.16
2016-03-25T20:00:00Z,2016-03-25T21:00:00+0100,56.42,58.69
2016-03-25T21:00:00Z,2016-03-25T22:00:00+0100,81.48,44.18
2016-03-25T22:00:00Z,2016-03-25T23:00:00+0100,163.46,36.01
2016-03-25T23:00:00Z,2016-03-26T00:00:00+0100,215.84,38.94
2016-03-26T00:00:00Z,2016-03-26T01:00:00+0100,325.65,66.41
2016-03-26T01:00:00Z,2016-03-26T02:00:00+0100,339.55,144.52
2016-03-26T02:00:00Z,2016-03-26T03:00:00+0100,452.71,322.09
2016-03-26T03:00:00Z,2016-03-26T04:00:00+0100,586.75,539.76
2016-03-26T04:00:00Z,2016-03-26T05:00:00+0100,629.32,724.18
2016-03-26T05:00:00Z,2016-03-26T06:00:00+0100,618.93,730.04
2016-03-26T06:00:00Z,2016-03-26T07:00:00+0100,661.18,744.04
2016-03-26T07:00:00Z,2016-03-26T08:00:00+0100,665.01,576.36
2016-03-26T08:00:00Z,2016-03-26T09:00:00+0100,666.01,522.08
2016-03-26T09:00:00Z,2016-03-26T10:00:00+0100,665.16,573.18
2016-03-26T10:00:00Z,2016-03-26T11:00:00+0100,665.76,757.19
2016-03-26T11:00:00Z,2016-03-26T12:00:00+0100,659.91,876.42
2016-03-26T12:00:00Z,2016-03-26T13:00:00+0100,663.92,885.28
2016-03-26T13:00:00Z,2016-03-26T14:00:00+0100,665.88,925.96
2016-03-26T14:00:00Z,2016-03-26T15:00:00+0100,664.68,877.56
2016-03-26T15:00:00Z,2016-03-26T16:00:00+0100,671.29,806.61
2016-03-26T16:00:00Z,2016-03-26T17:00:00+0100,669.9,782.7
2016-03-26T17:00:00Z,2016-03-26T18:00:00+0100,668.18,713.47
2016-03-26T18:00:00Z,2016-03-26T19:00:00+0100,665.95,787.5
2016-03-26T19:00:00Z,2016-03-26T20:00:00+0100,667.56,877.63
2016-03-26T20:00:00Z,2016-03-26T21:00:00+0100,665.01,942.4
2016-03-26T21:00:00Z,2016-03-26T22:00:00+0100,642.93,953.37
2016-03-26T22:00:00Z,2016-03-26T23:00:00+0100,507.25,903.63
2016-03-26T23:00:00Z,2016-03-27T00:00:00+0100,372.41,858.36
2016-03-27T00:00:00Z,2016-03-27T01:00:00+0100,382.29,605.785
2016-03-27T01:00:00Z,2016-03-27T03:00:00+0200,392.17,353.21
2016-03-27T02:00:00Z,2016-03-27T04:00:00+0200,382.85,210.83
2016-03-27T03:00:00Z,2016-03-27T05:00:00+0200,550.55,207.37
2016-03-27T04:00:00Z,2016-03-27T06:00:00+0200,617.41,467.11
2016-03-27T05:00:00Z,2016-03-27T07:00:00+0200,637.32,644.6
2016-03-27T06:00:00Z,2016-03-27T08:00:00+0200,610.65,626.61
2016-03-27T07:00:00Z,2016-03-27T09:00:00+0200,571.25,708.76
2016-03-27T08:00:00Z,2016-03-27T10:00:00+0200,601.875,794.295
2016-03-27T09:00:00Z,2016-03-27T11:00:00+0200,632.5,879.83
2016-03-27T10:00:00Z,2016-03-27T12:00:00+0200,649.02,939.9
2016-03-27T11:00:00Z,2016-03-27T13:00:00+0200,599.36,973.43
2016-03-27T12:00:00Z,2016-03-27T14:00:00+0200,530.6,956.84
2016-03-27T13:00:00Z,2016-03-27T15:00:00+0200,606.06,943.76
2016-03-27T14:00:00Z,2016-03-27T16:00:00+0200,589.34,906.39
2016-03-27T15:00:00Z,2016-03-27T17:00:00+0200,605.12,836.13
2016-03-27T16:00:00Z,2016-03-27T18:00:00+0200,645.85,777.1
2016-03-27T17:00:00Z,2016-03-27T19:00:00+0200,620.11,739.52
2016-03-27T18:00:00Z,2016-03-27T20:00:00+0200,632.56,668.84
2016-03-27T19:00:00Z,2016-03-27T21:00:00+0200,633.16,742.41
2016-03-27T20:00:00Z,2016-03-27T22:00:00+0200,648.59,856.49
2016-03-27T21:00:00Z,2016-03-27T23:00:00+0200,669.53,886.29
2016-03-27T22:00:00Z,2016-03-28T00:00:00+0200,671.95,900.87
2016-03-27T23:00:00Z,2016-03-28T01:00:00+0200,670.89,939.15
2016-03-28T00:00:00Z,2016-03-28T02:00:00+0200,671.58,957.93
2016-03-28T01:00:00Z,2016-03-28T03:00:00+0200,671.22,991.78
2016-03-28T02:00:00Z,2016-03-28T04:00:00+0200,668.7,1026.44
2016-03-28T03:00:00Z,2016-03-28T05:00:00+0200,622.72,1049.65
2016-03-28T04:00:00Z,2016-03-28T06:00:00+0200,456.17,1053.31
2016-03-28T05:00:00Z,2016-03-28T07:00:00+0200,320.51,1084.79
2016-03-28T06:00:00Z,2016-03-28T08:00:00+0200,308.83,1062.36
2016-03-28T07:00:00Z,2016-03-28T09:00:00+0200,377.39,1062.03
2016-03-28T08:00:00Z,2016-03-28T10:00:00+0200,395.04,1061.2
2016-03-28T09:00:00Z,2016-03-28T11:00:00+0200,307.04,1044.21
2016-03-28T10:00:00Z,2016-03-28T12:00:00+0200,482.52,996.58
2016-03-28T11:00:00Z,2016-03-28T13:00:00+0200,663.62,957.76
