utc_timestamp,cet_cest_timestamp,UK_wind_offshore_generation_actual,UK_wind_onshore_generation_actual
2017-03-29T23:00:00Z,2017-03-30T01:00:00+0200,2095,3666
2017-03-30T00:00:00Z,2017-03-30T02:00:00+0200,2116,3745
2017-03-30T01:00:00Z,2017-03-30T03:00:00+0200,2550,3642
2017-03-30T02:00:00Z,2017-03-30T04:00:00+0200,2833,3535
2017-03-30T03:00:00Z,2017-03-30T05:00:00+0200,2771,3165
2017-03-30T04:00:00Z,2017-03-30T06:00:00+0200,2722,3463
2017-03-30T05:00:00Z,2017-03-30T07:00:00+0200,2756,3444
2017-03-30T06:00:00Z,2017-03-30T08:00:00+0200,2854,3455
2017-03-30T07:00:00Z,2017-03-30T09:00:00+0200,2603,3341
2017-03-30T08:00:00Z,2017-03-30T10:00:00+0200,2412,3560
2017-03-30T09:00:00Z,2017-03-30T11:00:00+0200,2339,3428
2017-03-30T10:00:00Z,2017-03-30T12:00:00+0200,2327,3812
2017-03-30T11:00:00Z,2017-03-30T13:00:00+0200,2404,3839
2017-03-30T12:00:00Z,2017-03-30T14:00:00+0200,2547,3842
2017-03-30T13:00:00Z,2017-03-30T15:00:00+0200,2636,3751
2017-03-30T14:00:00Z,2017-03-30T16:00:00+0200,2055,3430
2017-03-30T15:00:00Z,2017-03-30T17:00:00+0200,1909,3186
2017-03-30T16:00:00Z,2017-03-30T18:00:00+0200,1764,3415
2017-03-30T17:00:00Z,2017-03-30T19:00:00+0200,1782,2991
2017-03-30T18:00:00Z,2017-03-30T20:00:00+0200,2054,2850
2017-03-30T19:00:00Z,2017-03-30T21:00:00+0200,1617,2833
2017-03-30T20:00:00Z,2017-03-30T22:00:00+0200,1839,2843
2017-03-30T21:00:00Z,2017-03-30T23:00:00+0200,2045,2744
2017-03-30T22:00:00Z,2017-03-31T00:00:00+0200,2590,3251
2017-03-30T23:00:00Z,2017-03-31T01:00:00+0200,2873,3259
2017-03-31T00:00:00Z,2017-03-31T02:00:00+0200,2743,3137
2017-03-31T01:00:00Z,2017-03-31T03:00:00+0200,2772,3125
2017-03-31T02:00:00Z,2017-03-31T04:00:00+0200,2683,3129
2017-03-31T03:00:00Z,2017-03-31T05:00:00+0200,2890,3027
2017-03-31T04:00:00Z,2017-03-31T06:00:00+0200,2781,3288
2017-03-31T05:00:00Z,2017-03-31T07:00:00+0200,2669,3206
2017-03-31T06:00:00Z,2017-03-31T08:00:00+0200,2333,3537
2017-03-31T07:00:00Z,2017-03-31T09:00:00+0200,1168,2762
2017-03-31T08:00:00Z,2017-03-31T10:00:00+0200,2319,3984
2017-03-31T09:00:00Z,2017-03-31T11:00:00+0200,2279,4202
2017-03-31T10:00:00Z,2017-03-31T12:00:00+0200,2499,4966
2017-03-31T11:00:00Z,2017-03-31T13:00:00+0200,2923,5134
2017-03-31T12:00:00Z,2017-03-31T14:00:00+0200,2952,5265
2017-03-31T13:00:00Z,2017-03-31T15:00:00+0200,2330,5280
2017-03-31T14:00:00Z,2017-03-31T16:00:00+0200,2269,5149
2017-03-31T15:00:00Z,2017-03-31T17:00:00+0200,2256,4839
2017-03-31T16:00:00Z,2017-03-31T18:00:00+0200,2251,4844
2017-03-31T17:00:00Z,2017-03-31T19:00:00+0200,2368,4605
2017-03-31T18:00:00Z,2017-03-31T20:00:00+0200,2217,3942
2017-03-31T19:00:00Z,2017-03-31T21:00:00+0200,1809,3806
2017-03-31T20:00:00Z,2017-03-31T22:00:00+0200,1392,3504
2017-03-31T21:00:00Z,2017-03-31T23:00:00+0200,1291,3051
2017-03-31T22:00:00Z,2017-04-01T00:00:00+0200,1198,2788
2017-03-31T23:00:00Z,2017-04-01T01:00:00+0200,1350,2447
2017-04-01T00:00:00Z,2017-04-01T02:00:00+0200,1196,2085
2017-04-01T01:00:00Z,2017-04-01T03:00:00+0200,1295,1812
2017-04-01T02:00:00Z,2017-04-01T04:00:00+0200,1332,1572
2017-04-01T03:00:00Z,2017-04-01T05:00:00+0200,1383,1323
2017-04-01T04:00:00Z,2017-04-01T06:00:00+0200,1387,1155
2017-04-01T05:00:00Z,2017-04-01T07:00:00+0200,1133,1020
2017-04-01T06:00:00Z,2017-04-01T08:00:00+0200,950,929
2017-04-01T07:00:00Z,2017-04-01T09:00:00+0200,956,936
2017-04-01T08:00:00Z,2017-04-01T10:00:00+0200,999,1058
2017-04-01T09:00:00Z,2017-04-01T11:00:00+0200,1017,895
2017-04-01T10:00:00Z,2017-04-01T12:00:00+0200,1013,1219
2017-04-01T11:00:00Z,2017-04-01T13:00:00+0200,1050,1318
2017-04-01T12:00:00Z,2017-04-01T14:00:00+0200,1300,1596
2017-04-01T13:00:00Z,2017-04-01T15:00:00+0200,1573,1908
2017-04-01T14:00:00Z,2017-04-01T16:00:00+0200,1568,2240
2017-04-01T15:00:00Z,2017-04-01T17:00:00+0200,1507,2380
2017-04-01T16:00:00Z,2017-04-01T18:00:00+0200,1367,2777
2017-04-01T17:00:00Z,2017-04-01T19:00:00+0200,1301,2793
2017-04-01T18:00:00Z,2017-04-01T20:00:00+0200,1408,2867
2017-04-01T19:00:00Z,2017-04-01T21:00:00+0200,1458,2757
2017-04-01T20:00:00Z,2017-04-01T22:00:00+0200,1471,2717
2017-04-01T21:00:00Z,2017-04-01T23:00:00+0200,1528,2580
2017-04-01T22:00:00Z,2017-04-02T00:00:00+0200,1551,2434
2017-04-01T23:00:00Z,2017-04-02T01:00:00+0200,1448,2295
2017-04-02T00:00:00Z,2017-04-02T02:00:00+0200,1341,2155
2017-04-02T01:00:00Z,2017-04-02T03:00:00+0200,1171,1941
2017-04-02T02:00:00Z,2017-04-02T04:00:00+0200,555,1283
2017-04-02T03:00:00Z,2017-04-02T05:00:00+0200,450,1166
2017-04-02T04:00:00Z,2017-04-02T06:00:00+0200,857,1376
2017-04-02T05:00:00Z,2017-04-02T07:00:00+0200,804,1265
2017-04-02T06:00:00Z,2017-04-02T08:00:00+0200,795,1200
2017-04-02T07:00:00Z,2017-04-02T09:00:00+0200,718,934
2017-04-02T08:00:00Z,2017-04-02T10:00:00+0200,560,863
2017-04-02T09:00:00Z,2017-04-02T11:00:00+0200,459,840
2017-04-02T10:00:00Z,2017-04-02T12:00:00+0200,430,1176
2017-04-02T11:00:00Z,2017-04-02T13:00:00+0200,412,1301
2017-04-02T12:00:00Z,2017-04-02T14:00:00+0200,392,1388
2017-04-02T13:00:00Z,2017-04-02T15:00:00+0200,349,1620
2017-04-02T14:00:00Z,2017-04-02T16:00:00+0200,338,1740
2017-04-02T15:00:00Z,2017-04-02T17:00:00+0200,352,1498
2017-04-02T16:00:00Z,2017-04-02T18:00:00+0200,324,1766
2017-04-02T17:00:00Z,2017-04-02T19:00:00+0200,319,1849
2017-04-02T18:00:00Z,2017-04-02T20:00:00+0200,355,1795
2017-04-02T19:00:00Z,2017-04-02T21:00:00+0200,370,1952
2017-04-02T20:00:00Z,2017-04-02T22:00:00+0200,416,2177
2017-04-02T21:00:00Z,2017-04-02T23:00:00+0200,494,1919
2017-04-02T22:00:00Z,2017-04-03T00:00:00+0200,543,2499
2017-04-02T23:00:00Z,2017-04-03T01:00:00+0200,586,2775
2017-04-03T00:00:00Z,2017-04-03T02:00:00+0200,576,2997
2017-04-03T01:00:00Z,2017-04-03T03:00:00+0200,594,3063
2017-04-03T02:00:00Z,2017-04-03T04:00:00+0200,548,3409
2017-04-03T03:00:00Z,2017-04-03T05:00:00+0200,561,3339
2017-04-03T04:00:00Z,2017-04-03T06:00:00+0200,618,3793
2017-04-03T05:00:00Z,2017-04-03T07:00:00+0200,678,4137
2017-04-03T06:00:00Z,2017-04-03T08:00:00+0200,790,4286
2017-04-03T07:00:00Z,2017-04-03T09:00:00+0200,841,4489
2017-04-03T08:00:00Z,2017-04-03T10:00:00+0200,850,4560
2017-04-03T09:00:00Z,2017-04-03T11:00:00+0200,856,4477
2017-04-03T10:00:00Z,2017-04-03T12:00:00+0200,865,5278
2017-04-03T11:00:00Z,2017-04-03T13:00:00+0200,1001,5496
2017-04-03T12:00:00Z,2017-04-03T14:00:00+0200,1173,5786
2017-04-03T13:00:00Z,2017-04-03T15:00:00+0200,1464,5659
2017-04-03T14:00:00Z,2017-04-03T16:00:00+0200,1554,5820
2017-04-03T15:00:00Z,2017-04-03T17:00:00+0200,1395,5265
2017-04-03T16:00:00Z,2017-04-03T18:00:00+0200,1490,5682
2017-04-03T17:00:00Z,2017-04-03T19:00:00+0200,1537,5386
2017-04-03T18:00:00Z,2017-04-03T20:00:00+0200,1555,5073
2017-04-03T19:00:00Z,2017-04-03T21:00:00+0200,1902,4782
2017-04-03T20:00:00Z,2017-04-03T22:00:00+0200,2098,4792
2017-04-03T21:00:00Z,2017-04-03T23:00:00+0200,1845,4234
2017-04-03T22:00:00Z,2017-04-04T00:00:00+0200,1645,4183
2017-04-03T23:00:00Z,2017-04-04T01:00:00+0200,1619,3814
2017-04-04T00:00:00Z,2017-04-04T02:00:00+0200,1319,3510
2017-04-04T01:00:00Z,2017-04-04T03:00:00+0200,1370,3617
2017-04-04T02:00:00Z,2017-04-04T04:00:00+0200,1337,3787
2017-04-04T03:00:00Z,2017-04-04T05:00:00+0200,1445,3591
2017-04-04T04:00:00Z,2017-04-04T06:00:00+0200,1451,3946
2017-04-04T05:00:00Z,2017-04-04T07:00:00+0200,1415,3797
2017-04-04T06:00:00Z,2017-04-04T08:00:00+0200,1401,3435
2017-04-04T07:00:00Z,2017-04-04T09:00:00+0200,1316,3464
2017-04-04T08:00:00Z,2017-04-04T10:00:00+0200,1187,3689
2017-04-04T09:00:00Z,2017-04-04T11:00:00+0200,974,4110
2017-04-04T10:00:00Z,2017-04-04T12:00:00+0200,893,4428
2017-04-04T11:00:00Z,2017-04-04T13:00:00+0200,942,4685
2017-04-04T12:00:00Z,2017-04-04T14:00:00+0200,1008,4817
2017-04-04T13:00:00Z,2017-04-04T15:00:00+0200,1192,4855
2017-04-04T14:00:00Z,2017-04-04T16:00:00+0200,1130,4993
2017-04-04T15:00:00Z,2017-04-04T17:00:00+0200,978,4929
2017-04-04T16:00:00Z,2017-04-04T18:00:00+0200,789,4862
2017-04-04T17:00:00Z,2017-04-04T19:00:00+0200,892,4704
2017-04-04T18:00:00Z,2017-04-04T20:00:00+0200,934,4522
2017-04-04T19:00:00Z,2017-04-04T21:00:00+0200,906,4131
2017-04-04T20:00:00Z,2017-04-04T22:00:00+0200,805,4002
2017-04-04T21:00:00Z,2017-04-04T23:00:00+0200,718,3968
2017-04-04T22:00:00Z,2017-04-05T00:00:00+0200,696,4005
2017-04-04T23:00:00Z,2017-04-05T01:00:00+0200,751,4018
2017-04-05T00:00:00Z,2017-04-05T02:00:00+0200,889,3900
2017-04-05T01:00:00Z,2017-04-05T03:00:00+0200,1197,3965
2017-04-05T02:00:00Z,2017-04-05T04:00:00+0200,1416,4000
2017-04-05T03:00:00Z,2017-04-05T05:00:00+0200,1469,4073
2017-04-05T04:00:00Z,2017-04-05T06:00:00+0200,1326,4049
2017-04-05T05:00:00Z,2017-04-05T07:00:00+0200,1473,4037
2017-04-05T06:00:00Z,2017-04-05T08:00:00+0200,1487,4203
2017-04-05T07:00:00Z,2017-04-05T09:00:00+0200,1513,4145
2017-04-05T08:00:00Z,2017-04-05T10:00:00+0200,1502,4381
2017-04-05T09:00:00Z,2017-04-05T11:00:00+0200,1298,4356
2017-04-05T10:00:00Z,2017-04-05T12:00:00+0200,1199,4485
2017-04-05T11:00:00Z,2017-04-05T13:00:00+0200,1224,4472
2017-04-05T12:00:00Z,2017-04-05T14:00:00+0200,987,4464
2017-04-05T13:00:00Z,2017-04-05T15:00:00+0200,887,4487
2017-04-05T14:00:00Z,2017-04-05T16:00:00+0200,820,4395
2017-04-05T15:00:00Z,2017-04-05T17:00:00+0200,867,4048
2017-04-05T16:00:00Z,2017-04-05T18:00:00+0200,1042,3722
2017-04-05T17:00:00Z,2017-04-05T19:00:00+0200,1064,3165
2017-04-05T18:00:00Z,2017-04-05T20:00:00+0200,916,2539
2017-04-05T19:00:00Z,2017-04-05T21:00:00+0200,872,2318
2017-04-05T20:00:00Z,2017-04-05T22:00:00+0200,768,2163
2017-04-05T21:00:00Z,2017-04-05T23:00:00+0200,615,1896
2017-04-05T22:00:00Z,2017-04-06T00:00:00+0200,572,1811
2017-04-05T23:00:00Z,2017-04-06T01:00:00+0200,555,1727
2017-04-06T00:00:00Z,2017-04-06T02:00:00+0200,443,1705
2017-04-06T01:00:00Z,2017-04-06T03:00:00+0200,420,1690
2017-04-06T02:00:00Z,2017-04-06T04:00:00+0200,418,1746
2017-04-06T03:00:00Z,2017-04-06T05:00:00+0200,337,1954
2017-04-06T04:00:00Z,2017-04-06T06:00:00+0200,369,2278
2017-04-06T05:00:00Z,2017-04-06T07:00:00+0200,455,2470
2017-04-06T06:00:00Z,2017-04-06T08:00:00+0200,316,2603
2017-04-06T07:00:00Z,2017-04-06T09:00:00+0200,224,2550
2017-04-06T08:00:00Z,2017-04-06T10:00:00+0200,284,2781
2017-04-06T09:00:00Z,2017-04-06T11:00:00+0200,322,2817
2017-04-06T10:00:00Z,2017-04-06T12:00:00+0200,320,2878
2017-04-06T11:00:00Z,2017-04-06T13:00:00+0200,306,2937
2017-04-06T12:00:00Z,2017-04-06T14:00:00+0200,322,3211
2017-04-06T13:00:00Z,2017-04-06T15:00:00+0200,370,3420
2017-04-06T14:00:00Z,2017-04-06T16:00:00+0200,512,3695
2017-04-06T15:00:00Z,2017-04-06T17:00:00+0200,737,3843
2017-04-06T16:00:00Z,2017-04-06T18:00:00+0200,911,3842
2017-04-06T17:00:00Z,2017-04-06T19:00:00+0200,930,3628
2017-04-06T18:00:00Z,2017-04-06T20:00:00+0200,904,3179
2017-04-06T19:00:00Z,2017-04-06T21:00:00+0200,738,2682
2017-04-06T20:00:00Z,2017-04-06T22:00:00+0200,745,2554
2017-04-06T21:00:00Z,2017-04-06T23:00:00+0200,700,2286
2017-04-06T22:00:00Z,2017-04-07T00:00:00+0200,478,2215
2017-04-06T23:00:00Z,2017-04-07T01:00:00+0200,340,2148
2017-04-07T00:00:00Z,2017-04-07T02:00:00+0200,399,1997
2017-04-07T01:00:00Z,2017-04-07T03:00:00+0200,386,1984
2017-04-07T02:00:00Z,2017-04-07T04:00:00+0200,438,1903
2017-04-07T03:00:00Z,2017-04-07T05:00:00+0200,390,1819
2017-04-07T04:00:00Z,2017-04-07T06:00:00+0200,423,1752
2017-04-07T05:00:00Z,2017-04-07T07:00:00+0200,456,1569
2017-04-07T06:00:00Z,2017-04-07T08:00:00+0200,424,1498
2017-04-07T07:00:00Z,2017-04-07T09:00:00+0200,360,1379
2017-04-07T08:00:00Z,2017-04-07T10:00:00+0200,252,1457
2017-04-07T09:00:00Z,2017-04-07T11:00:00+0200,194,1504
2017-04-07T10:00:00Z,2017-04-07T12:00:00+0200,78,989
2017-04-07T11:00:00Z,2017-04-07T13:00:00+0200,126,1412
2017-04-07T12:00:00Z,2017-04-07T14:00:00+0200,110,1351
2017-04-07T13:00:00Z,2017-04-07T15:00:00+0200,42,964
2017-04-07T14:00:00Z,2017-04-07T16:00:00+0200,50,1310
2017-04-07T15:00:00Z,2017-04-07T17:00:00+0200,73,1318
2017-04-07T16:00:00Z,2017-04-07T18:00:00+0200,74,1246
2017-04-07T17:00:00Z,2017-04-07T19:00:00+0200,66,1166
2017-04-07T18:00:00Z,2017-04-07T20:00:00+0200,81,969
2017-04-07T19:00:00Z,2017-04-07T21:00:00+0200,80,897
2017-04-07T20:00:00Z,2017-04-07T22:00:00+0200,62,936
2017-04-07T21:00:00Z,2017-04-07T23:00:00+0200,53,996
2017-04-07T22:00:00Z,2017-04-08T00:00:00+0200,101,1093
2017-04-07T23:00:00Z,2017-04-08T01:00:00+0200,102,1142
2017-04-08T00:00:00Z,2017-04-08T02:00:00+0200,107,1150
2017-04-08T01:00:00Z,2017-04-08T03:00:00+0200,140,1193
2017-04-08T02:00:00Z,2017-04-08T04:00:00+0200,108,1157
2017-04-08T03:00:00Z,2017-04-08T05:00:00+0200,104,1174
2017-04-08T04:00:00Z,2017-04-08T06:00:00+0200,110,1265
2017-04-08T05:00:00Z,2017-04-08T07:00:00+0200,142,1173
2017-04-08T06:00:00Z,2017-04-08T08:00:00+0200,162,1096
2017-04-08T07:00:00Z,2017-04-08T09:00:00+0200,168,1079
2017-04-08T08:00:00Z,2017-04-08T10:00:00+0200,164,1174
2017-04-08T09:00:00Z,2017-04-08T11:00:00+0200,118,1232
2017-04-08T10:00:00Z,2017-04-08T12:00:00+0200,103,1461
2017-04-08T11:00:00Z,2017-04-08T13:00:00+0200,120,1558
2017-04-08T12:00:00Z,2017-04-08T14:00:00+0200,148,1712
2017-04-08T13:00:00Z,2017-04-08T15:00:00+0200,208,1808
2017-04-08T14:00:00Z,2017-04-08T16:00:00+0200,244,1886
2017-04-08T15:00:00Z,2017-04-08T17:00:00+0200,302,1660
2017-04-08T16:00:00Z,2017-04-08T18:00:00+0200,310,1786
2017-04-08T17:00:00Z,2017-04-08T19:00:00+0200,293,1731
2017-04-08T18:00:00Z,2017-04-08T20:00:00+0200,203,1328
2017-04-08T19:00:00Z,2017-04-08T21:00:00+0200,387,1897
2017-04-08T20:00:00Z,2017-04-08T22:00:00+0200,376,2076
2017-04-08T21:00:00Z,2017-04-08T23:00:00+0200,466,1924
2017-04-08T22:00:00Z,2017-04-09T00:00:00+0200,531,2188
2017-04-08T23:00:00Z,2017-04-09T01:00:00+0200,696,2206
2017-04-09T00:00:00Z,2017-04-09T02:00:00+0200,694,2260
2017-04-09T01:00:00Z,2017-04-09T03:00:00+0200,640,2209
2017-04-09T02:00:00Z,2017-04-09T04:00:00+0200,585,2102
2017-04-09T03:00:00Z,2017-04-09T05:00:00+0200,566,1959
2017-04-09T04:00:00Z,2017-04-09T06:00:00+0200,508,1891
2017-04-09T05:00:00Z,2017-04-09T07:00:00+0200,489,1785
2017-04-09T06:00:00Z,2017-04-09T08:00:00+0200,406,1819
2017-04-09T07:00:00Z,2017-04-09T09:00:00+0200,375,1733
2017-04-09T08:00:00Z,2017-04-09T10:00:00+0200,316,1839
2017-04-09T09:00:00Z,2017-04-09T11:00:00+0200,454,2052
2017-04-09T10:00:00Z,2017-04-09T12:00:00+0200,686,2873
2017-04-09T11:00:00Z,2017-04-09T13:00:00+0200,918,3434
2017-04-09T12:00:00Z,2017-04-09T14:00:00+0200,1054,4021
2017-04-09T13:00:00Z,2017-04-09T15:00:00+0200,1176,4506
2017-04-09T14:00:00Z,2017-04-09T16:00:00+0200,1754,4830
2017-04-09T15:00:00Z,2017-04-09T17:00:00+0200,2033,4829
2017-04-09T16:00:00Z,2017-04-09T18:00:00+0200,2223,5224
2017-04-09T17:00:00Z,2017-04-09T19:00:00+0200,2451,5236
2017-04-09T18:00:00Z,2017-04-09T20:00:00+0200,2643,4956
2017-04-09T19:00:00Z,2017-04-09T21:00:00+0200,2714,4788
2017-04-09T20:00:00Z,2017-04-09T22:00:00+0200,2712,4734
2017-04-09T21:00:00Z,2017-04-09T23:00:00+0200,2390,4480
2017-04-09T22:00:00Z,2017-04-10T00:00:00+0200,2371,4546
2017-04-09T23:00:00Z,2017-04-10T01:00:00+0200,1037,3124
2017-04-10T00:00:00Z,2017-04-10T02:00:00+0200,1982,4325
2017-04-10T01:00:00Z,2017-04-10T03:00:00+0200,1879,4242
2017-04-10T02:00:00Z,2017-04-10T04:00:00+0200,1704,4091
2017-04-10T03:00:00Z,2017-04-10T05:00:00+0200,1778,3886
2017-04-10T04:00:00Z,2017-04-10T06:00:00+0200,2123,4224
2017-04-10T05:00:00Z,2017-04-10T07:00:00+0200,2253,4003
2017-04-10T06:00:00Z,2017-04-10T08:00:00+0200,2200,3782
2017-04-10T07:00:00Z,2017-04-10T09:00:00+0200,2016,3589
2017-04-10T08:00:00Z,2017-04-10T10:00:00+0200,1606,3658
2017-04-10T09:00:00Z,2017-04-10T11:00:00+0200,1092,3177
2017-04-10T10:00:00Z,2017-04-10T12:00:00+0200,794,3304
2017-04-10T11:00:00Z,2017-04-10T13:00:00+0200,728,3400
2017-04-10T12:00:00Z,2017-04-10T14:00:00+0200,580,3916
2017-04-10T13:00:00Z,2017-04-10T15:00:00+0200,554,4399
2017-04-10T14:00:00Z,2017-04-10T16:00:00+0200,644,4760
2017-04-10T15:00:00Z,2017-04-10T17:00:00+0200,1044,4489
2017-04-10T16:00:00Z,2017-04-10T18:00:00+0200,1173,4477
2017-04-10T17:00:00Z,2017-04-10T19:00:00+0200,1012,3763
2017-04-10T18:00:00Z,2017-04-10T20:00:00+0200,1010,3026
2017-04-10T19:00:00Z,2017-04-10T21:00:00+0200,805,2540
2017-04-10T20:00:00Z,2017-04-10T22:00:00+0200,838,2295
2017-04-10T21:00:00Z,2017-04-10T23:00:00+0200,811,2057
2017-04-10T22:00:00Z,2017-04-11T00:00:00+0200,727,2415
2017-04-10T23:00:00Z,2017-04-11T01:00:00+0200,552,2636
2017-04-11T00:00:00Z,2017-04-11T02:00:00+0200,552,3083
2017-04-11T01:00:00Z,2017-04-11T03:00:00+0200,599,3539
2017-04-11T02:00:00Z,2017-04-11T04:00:00+0200,880,3890
2017-04-11T03:00:00Z,2017-04-11T05:00:00+0200,1012,3590
2017-04-11T04:00:00Z,2017-04-11T06:00:00+0200,540,2776
2017-04-11T05:00:00Z,2017-04-11T07:00:00+0200,1112,3875
2017-04-11T06:00:00Z,2017-04-11T08:00:00+0200,1192,4258
2017-04-11T07:00:00Z,2017-04-11T09:00:00+0200,1142,4759
2017-04-11T08:00:00Z,2017-04-11T10:00:00+0200,1127,5170
2017-04-11T09:00:00Z,2017-04-11T11:00:00+0200,1182,5020
2017-04-11T10:00:00Z,2017-04-11T12:00:00+0200,1022,5775
2017-04-11T11:00:00Z,2017-04-11T13:00:00+0200,927,5824
2017-04-11T12:00:00Z,2017-04-11T14:00:00+0200,1319,6024
2017-04-11T13:00:00Z,2017-04-11T15:00:00+0200,1474,5978
2017-04-11T14:00:00Z,2017-04-11T16:00:00+0200,1638,6443
2017-04-11T15:00:00Z,2017-04-11T17:00:00+0200,1706,5944
2017-04-11T16:00:00Z,2017-04-11T18:00:00+0200,1887,6565
2017-04-11T17:00:00Z,2017-04-11T19:00:00+0200,2026,6518
2017-04-11T18:00:00Z,2017-04-11T20:00:00+0200,2038,5812
2017-04-11T19:00:00Z,2017-04-11T21:00:00+0200,1944,5630
2017-04-11T20:00:00Z,2017-04-11T22:00:00+0200,1966,5510
2017-04-11T21:00:00Z,2017-04-11T23:00:00+0200,2198,5008
2017-04-11T22:00:00Z,2017-04-12T00:00:00+0200,2133,5259
2017-04-11T23:00:00Z,2017-04-12T01:00:00+0200,2123,4827
2017-04-12T00:00:00Z,2017-04-12T02:00:00+0200,2246,4874
2017-04-12T01:00:00Z,2017-04-12T03:00:00+0200,2343,4765
2017-04-12T02:00:00Z,2017-04-12T04:00:00+0200,2416,4612
2017-04-12T03:00:00Z,2017-04-12T05:00:00+0200,2253,4258
2017-04-12T04:00:00Z,2017-04-12T06:00:00+0200,2153,4789
2017-04-12T05:00:00Z,2017-04-12T07:00:00+0200,2274,4833
2017-04-12T06:00:00Z,2017-04-12T08:00:00+0200,2296,5212
2017-04-12T07:00:00Z,2017-04-12T09:00:00+0200,2512,5511
2017-04-12T08:00:00Z,2017-04-12T10:00:00+0200,2668,5847
2017-04-12T09:00:00Z,2017-04-12T11:00:00+0200,1360,4187
2017-04-12T10:00:00Z,2017-04-12T12:00:00+0200,2426,6331
2017-04-12T11:00:00Z,2017-04-12T13:00:00+0200,2180,6506
2017-04-12T12:00:00Z,2017-04-12T14:00:00+0200,2090,6483
2017-04-12T13:00:00Z,2017-04-12T15:00:00+0200,2054,6632
2017-04-12T14:00:00Z,2017-04-12T16:00:00+0200,2273,6470
2017-04-12T15:00:00Z,2017-04-12T17:00:00+0200,2130,5787
2017-04-12T16:00:00Z,2017-04-12T18:00:00+0200,2276,6004
2017-04-12T17:00:00Z,2017-04-12T19:00:00+0200,2326,5984
2017-04-12T18:00:00Z,2017-04-12T20:00:00+0200,2379,5498
2017-04-12T19:00:00Z,2017-04-12T21:00:00+0200,2406,5060
2017-04-12T20:00:00Z,2017-04-12T22:00:00+0200,2496,4625
2017-04-12T21:00:00Z,2017-04-12T23:00:00+0200,2497,4269
2017-04-12T22:00:00Z,2017-04-13T00:00:00+0200,2588,4199
2017-04-12T23:00:00Z,2017-04-13T01:00:00+0200,2350,3736
2017-04-13T00:00:00Z,2017-04-13T02:00:00+0200,2280,3364
2017-04-13T01:00:00Z,2017-04-13T03:00:00+0200,2130,3400
2017-04-13T02:00:00Z,2017-04-13T04:00:00+0200,1974,3191
2017-04-13T03:00:00Z,2017-04-13T05:00:00+0200,2076,3066
2017-04-13T04:00:00Z,2017-04-13T06:00:00+0200,1906,3200
2017-04-13T05:00:00Z,2017-04-13T07:00:00+0200,1674,3040
2017-04-13T06:00:00Z,2017-04-13T08:00:00+0200,1458,2847
2017-04-13T07:00:00Z,2017-04-13T09:00:00+0200,1200,2681
2017-04-13T08:00:00Z,2017-04-13T10:00:00+0200,899,2888
2017-04-13T09:00:00Z,2017-04-13T11:00:00+0200,812,3118
2017-04-13T10:00:00Z,2017-04-13T12:00:00+0200,686,3250
2017-04-13T11:00:00Z,2017-04-13T13:00:00+0200,574,3350
2017-04-13T12:00:00Z,2017-04-13T14:00:00+0200,540,3480
2017-04-13T13:00:00Z,2017-04-13T15:00:00+0200,728,3472
2017-04-13T14:00:00Z,2017-04-13T16:00:00+0200,398,2630
2017-04-13T15:00:00Z,2017-04-13T17:00:00+0200,684,3440
2017-04-13T16:00:00Z,2017-04-13T18:00:00+0200,808,3530
2017-04-13T17:00:00Z,2017-04-13T19:00:00+0200,780,3404
2017-04-13T18:00:00Z,2017-04-13T20:00:00+0200,844,2962
2017-04-13T19:00:00Z,2017-04-13T21:00:00+0200,1048,2746
2017-04-13T20:00:00Z,2017-04-13T22:00:00+0200,889,2491
2017-04-13T21:00:00Z,2017-04-13T23:00:00+0200,876,2568
2017-04-13T22:00:00Z,2017-04-14T00:00:00+0200,972,2659
2017-04-13T23:00:00Z,2017-04-14T01:00:00+0200,1158,2681
2017-04-14T00:00:00Z,2017-04-14T02:00:00+0200,1026,2413
2017-04-14T01:00:00Z,2017-04-14T03:00:00+0200,924,2173
2017-04-14T02:00:00Z,2017-04-14T04:00:00+0200,711,2098
2017-04-14T03:00:00Z,2017-04-14T05:00:00+0200,722,1844
2017-04-14T04:00:00Z,2017-04-14T06:00:00+0200,780,1814
2017-04-14T05:00:00Z,2017-04-14T07:00:00+0200,635,1693
2017-04-14T06:00:00Z,2017-04-14T08:00:00+0200,720,1734
2017-04-14T07:00:00Z,2017-04-14T09:00:00+0200,836,1687
2017-04-14T08:00:00Z,2017-04-14T10:00:00+0200,922,1933
2017-04-14T09:00:00Z,2017-04-14T11:00:00+0200,654,2105
2017-04-14T10:00:00Z,2017-04-14T12:00:00+0200,686,2348
2017-04-14T11:00:00Z,2017-04-14T13:00:00+0200,848,2557
2017-04-14T12:00:00Z,2017-04-14T14:00:00+0200,915,2688
2017-04-14T13:00:00Z,2017-04-14T15:00:00+0200,859,2950
2017-04-14T14:00:00Z,2017-04-14T16:00:00+0200,784,3499
2017-04-14T15:00:00Z,2017-04-14T17:00:00+0200,888,3342
2017-04-14T16:00:00Z,2017-04-14T18:00:00+0200,1266,3782
2017-04-14T17:00:00Z,2017-04-14T19:00:00+0200,1364,3790
2017-04-14T18:00:00Z,2017-04-14T20:00:00+0200,1536,3625
2017-04-14T19:00:00Z,2017-04-14T21:00:00+0200,857,2792
2017-04-14T20:00:00Z,2017-04-14T22:00:00+0200,1810,3801
